"","ACME","ADAX","ALTU","APAC","ARNE","BEAV","BESS","BIXB","BLAC","BOIS","BOWL","BREC","BRIS","BUFF","BURB","BURN","BUTL","BYAR","CAMA","CENT","CHAN","CHER","CHEY","CHIC","CLAY","CLOU","COOK","COPA","DURA","ELRE","ERIC","EUFA","FAIR","FORA","FREE","FTCB","GOOD","GUTH","HASK","HINT","HOBA","HOLL","HOOK","HUGO","IDAB","JAYX","KENT","KETC","LAHO","LANE","MADI","MANG","MARE","MAYR","MCAL","MEDF","MEDI","MIAM","MINC","MTHE","NEWK","NINN","NOWA","OILT","OKEM","OKMU","PAUL","PAWN","PERK","PRYO","PUTN","REDR","RETR","RING","SALL","SEIL","SHAW","SKIA","SLAP","SPEN","STIG","STIL","STUA","SULP","TAHL","TALI","TIPT","TISH","VINI","WASH","WATO","WAUR","WEAT","WEST","WILB","WIST","WOOD","WYNO"
"SLAP",0.785857391176619,0.739197333635382,0.785327279848171,0.80112480903331,0.919814936617114,0.9343578688477,0.84988095392288,0.736452197058265,0.800694994308964,0.848366703389677,0.741423246650849,0.838395750926559,0.754673248742692,0.932774097187832,0.785695819054221,0.712184128354346,0.856559770818455,0.750570403424521,0.89616597257745,0.709350542058026,0.756943681569616,0.872027136955352,0.869991062595918,0.788779628727095,0.645481733154608,0.6511768735636,0.688004158145279,0.747384985503791,0.687246087763001,0.823520709883262,0.845517371888393,0.697203883030112,0.829690815138885,0.768047598639058,0.909388629362898,0.815693864046293,0.867559509315021,0.811809394291533,0.728645962216984,0.837236736821262,0.824263509377701,0.83063749823104,0.913728288362806,0.668784236951447,0.643541847001025,0.698741530869604,0.820605365256155,0.714035663085239,0.850374180033103,0.685474432643532,0.710539938727189,0.83174325102297,0.795894647083847,0.875683598507769,0.708333586924926,0.832842707630588,0.789630483988825,0.699874124901175,0.803710491973252,0.616482925303868,0.797331526538139,0.778051963893546,0.728370978124376,0.771126046237026,0.73212465947066,0.725777305278832,0.750688823205997,0.777358132256613,0.788759287758253,0.718914390773342,0.861629124187676,0.806904426136942,0.826983372791834,0.744230591291618,0.679827588181972,0.873951264643733,0.768948387226696,0.752120819708838,1,0.798324889411747,0.690602700804537,0.7985344305834,0.717753314957974,0.733127647863381,0.69733048702602,0.659016472307891,0.802555832789872,0.688951852189632,0.710224359011076,0.759653259672975,0.853050227544475,0.757603903375469,0.851261129229868,0.648730070205906,0.693805543838196,0.672099535173121,0.919047956782966,0.763399867740297
"SPEN",0.931575643710993,0.92139018881974,0.838667504369371,0.928986055985467,0.841875734278287,0.786476278321972,0.896658163502417,0.90655104417524,0.882691184067762,0.721058066723972,0.931290534214238,0.92088841974839,0.934579459121093,0.824510301315461,0.904497449824035,0.863184316318792,0.868879979831884,0.931411738159036,0.870337606736763,0.890105568539792,0.945981706548223,0.87837180910605,0.846408398298855,0.945208967273266,0.819165777636522,0.814373301476915,0.844691412375484,0.874958008023368,0.847831632601459,0.949734046900778,0.840705586805049,0.873649820980702,0.858246151409653,0.882225109543106,0.848835524362533,0.92273935342067,0.730940119200453,0.964624456536743,0.8946049392804,0.926389081013126,0.889201109918821,0.843650545444475,0.763506533247659,0.820505350147971,0.777507394267324,0.837711989854751,0.702004555665275,0.868145948764455,0.909105525496416,0.858301691124572,0.873796739865366,0.870909519066462,0.950716337673574,0.825024142974279,0.882234680232349,0.889670557521649,0.902706640810762,0.835301537736714,0.952935951772918,0.77247699001872,0.893399195490593,0.929722318488519,0.867111000410904,0.937902115192337,0.921256181712702,0.891159047528961,0.928983760261408,0.921905065119893,0.951878174966688,0.870718690860067,0.878944884333041,0.929331915226256,0.863885418910885,0.8903031281895,0.838345912001874,0.857726061862162,0.960503122540754,0.903754280039653,0.798324889411747,1,0.856796959791074,0.945417627363656,0.893260366445745,0.914180267367399,0.85459520710204,0.824984221070231,0.866097865079113,0.846135681597574,0.84881050620951,0.935828211876427,0.916272921615953,0.889742520552696,0.912420453009737,0.798639372936241,0.851016438558702,0.829688190901538,0.849826205502309,0.902886998731903
"STIG",0.828398541361879,0.91001083886373,0.737017632034701,0.81568096350251,0.731449086046095,0.705200518770819,0.772733305816909,0.924738214699332,0.810014908000661,0.664541911634256,0.913909119948967,0.82112820719177,0.914398536982779,0.719746772833143,0.842519744046292,0.839840341737123,0.74643393724956,0.889084173414377,0.750280697998638,0.919667411556064,0.890243100509966,0.772604500131852,0.734816652916325,0.83832350653099,0.922646595725248,0.906569165495904,0.9550194165473,0.861000144712821,0.882275169503017,0.823677203048083,0.733206965545062,0.948086957669626,0.74829968517482,0.838814127711049,0.745345603990702,0.800644582767453,0.657334873122623,0.856689887238681,0.942524768140711,0.804429934487099,0.770820923564919,0.733478346029191,0.690435653591323,0.895128611931519,0.87447140610746,0.905015238835292,0.652963440336418,0.794571655333922,0.80077773721961,0.914143536389131,0.869746822252002,0.756934755847964,0.858936797070189,0.733637281084935,0.954792020893446,0.795866845892994,0.790263267972931,0.876581943753231,0.834282068847826,0.875085370682187,0.828945991138047,0.825324792542254,0.871503325697509,0.900532251299875,0.925994400026926,0.933215930795717,0.879022188696732,0.859386689572274,0.872858201289844,0.916209548887619,0.75951760660369,0.849102192074013,0.748525408647995,0.838379440675237,0.960586183079849,0.745198859852318,0.8955227671988,0.891796505605777,0.690602700804537,0.856796959791074,1,0.864742622567366,0.94126600895833,0.887879866437248,0.938448556320747,0.94054019841853,0.763603590819703,0.856838882876928,0.879973460615837,0.849069913750871,0.793808884292518,0.820802645617592,0.789028863163993,0.887956370411506,0.955859863238652,0.955454632717468,0.742633017078552,0.869222260983783
"STIL",0.899169187161508,0.902217964461413,0.818839966801091,0.901114303218511,0.852536747185193,0.808968363324542,0.889598221928907,0.931581883746856,0.937261639544722,0.738218154364504,0.920769084101248,0.960582857010001,0.951600299076351,0.838890670877695,0.959624683161649,0.838663882924459,0.870530403043117,0.91002037245544,0.878601188973323,0.876213858276157,0.951539963661916,0.915673366232074,0.845375893689245,0.916012613310809,0.811138764887528,0.807028605023674,0.86200102461021,0.928851228004928,0.830154490328971,0.941962729111526,0.83461157922869,0.881679408316394,0.881897170540853,0.941290624610588,0.876730912988344,0.903155522646241,0.751734484505614,0.97670401110914,0.915834820990385,0.921225624963559,0.87318802012686,0.829026412855686,0.784918837932017,0.811834963740812,0.776785247196751,0.873528938661684,0.72008527174467,0.834220047891913,0.941386178824213,0.843584686904356,0.849984195326161,0.854544570583728,0.986191501513674,0.859435884523846,0.877946515990636,0.933446305349392,0.876102991839604,0.877315524826544,0.93082608130636,0.766710752987724,0.951368061619553,0.901851086919953,0.913372667274206,0.969203639484823,0.920872952881561,0.913393422246743,0.904860777515578,0.970905982772256,0.985988163845211,0.907477686536631,0.889132612300166,0.97984909996535,0.856852929100289,0.862871786473743,0.851651689422459,0.878383359350178,0.944585661315783,0.947765404182282,0.7985344305834,0.945417627363656,0.864742622567366,1,0.887955820086613,0.889379435745277,0.879974988444951,0.823632478938875,0.846263782535018,0.83980201717474,0.894548135961714,0.906576064008467,0.924988131547631,0.862636129066135,0.908580123371788,0.820234454274644,0.849481336566129,0.831346470520558,0.87280542292265,0.953825557198332
"STUA",0.882960394750327,0.967525054321341,0.786917627324851,0.869276730409719,0.767520805643547,0.727435712534344,0.818457154967957,0.919292430382973,0.822227628405538,0.679489218519936,0.956601401546448,0.84441445462869,0.929516129545746,0.745294356693882,0.853766227470942,0.900389697343797,0.791463310488823,0.948709665115023,0.788623438256852,0.977149867386041,0.915458226268909,0.79810507093626,0.775091289705147,0.888463851138745,0.927983255627864,0.928179919768015,0.915330876128396,0.852930845250806,0.932442986516936,0.864928678930116,0.772442031994113,0.943366442884853,0.778180485303514,0.843714043427047,0.774131773401574,0.849895499893343,0.677047833179618,0.888226975125407,0.9315668387783,0.845869695174903,0.819494431790298,0.779899490550994,0.710712089813668,0.927380508303026,0.884765358159534,0.870581678290353,0.664595968482568,0.851670853516881,0.826795838784472,0.959156554659871,0.931075247155037,0.80420263904523,0.882756361591335,0.75610623611554,0.984586117133738,0.817002611995765,0.846629407219791,0.846289786478087,0.883878433553275,0.882158377096378,0.83934317098947,0.878472505326619,0.856944475363257,0.911398828040853,0.94863133795737,0.934500990986929,0.937022459110137,0.87623905331735,0.896115156461338,0.891349077962805,0.796246030827416,0.867283691116407,0.795212130723985,0.899711306536226,0.919366201700927,0.777887829562346,0.936737878519057,0.890730447335772,0.717753314957974,0.893260366445745,0.94126600895833,0.887955820086613,1,0.950943653492214,0.906581635524971,0.93295957679385,0.815168193262291,0.921947741628818,0.854055051973929,0.905793917181105,0.829739937003119,0.879139136766855,0.831767662339936,0.860077731948933,0.952512885379855,0.923431268973675,0.772004214182215,0.871967527673521
"SULP",0.932887984713438,0.978629381309585,0.836156160112013,0.918095877893028,0.795852631218708,0.74316319546593,0.859474679178943,0.88852267204089,0.825821998849233,0.693488540830591,0.954895008699937,0.856459719252908,0.91145659218242,0.760843524234604,0.849588115926642,0.943241080286171,0.827270937700898,0.976928280132054,0.820139468751914,0.965225441739333,0.91296762039246,0.813108087329438,0.811761167270935,0.930381712498465,0.880491103314444,0.88564477287966,0.860088280162716,0.831306592439148,0.935485097669377,0.898489149967737,0.813032687026913,0.900944140090972,0.797551487185026,0.830349511057704,0.790843717440883,0.895311471035935,0.698724588285086,0.903913509026792,0.895258808508766,0.884334287995759,0.867407676088829,0.829456236934317,0.727176471810117,0.89910842635314,0.849708814518474,0.824818707684162,0.67620051330642,0.905373838320236,0.844247475677368,0.939391158194078,0.961126625022425,0.854195565060929,0.890706076045354,0.768415374963317,0.938488110473906,0.825423791410716,0.902231638283331,0.808050060567825,0.923631584047515,0.834361172539222,0.834904620490174,0.922615901369293,0.830260037457553,0.897602017724296,0.928559008917167,0.900711298762444,0.978578205713389,0.86898851077761,0.898252488324556,0.852267676579983,0.829045659012926,0.869172776590142,0.83898204582532,0.952163814096759,0.862559037696415,0.801991826656646,0.945081674679401,0.867917753940283,0.733127647863381,0.914180267367399,0.887879866437248,0.889379435745277,0.950943653492214,1,0.85809898915201,0.880420325408306,0.868023403453098,0.939708421366398,0.818708459348979,0.944704242798715,0.859644632182026,0.936011242001715,0.870558942541293,0.808483699020639,0.900877179035535,0.86749368582988,0.793462973288883,0.856884203721468
"TAHL",0.812779481177577,0.880223231530679,0.720532507772959,0.801998828308571,0.73219743099039,0.71315867169204,0.766451998541583,0.94985020226298,0.829890939834118,0.667359428923501,0.895388083444349,0.836453704535343,0.924945727095375,0.729491185729107,0.873827676174964,0.802503904708461,0.746540365700943,0.866496768424385,0.751903327437057,0.881268152464291,0.891113551396573,0.790655524196138,0.730273536136794,0.821963337414554,0.873634606444556,0.864175537686197,0.970937250121485,0.906678895425826,0.838561028610676,0.821359824393556,0.725338465343962,0.925438559666553,0.755415918536802,0.877559925306128,0.756023780334362,0.791175877785178,0.663829104216972,0.862920574471693,0.958709077319718,0.799174689421061,0.762025360000855,0.72412350986245,0.697908349432606,0.852916118451082,0.830536251504547,0.957003753544079,0.657093784472591,0.771273837329246,0.810438997487788,0.869113556386392,0.830733721942181,0.74633624456627,0.873255433936319,0.744288386085674,0.916518865950834,0.814354840413591,0.773210145190362,0.933939597779648,0.824304545571884,0.839713312506736,0.861682950358754,0.808912923307079,0.920657868814396,0.917971324685512,0.917928639304082,0.935643354525915,0.852345437642981,0.884987499215328,0.881968969750358,0.964226391792103,0.758024672243131,0.868318844812401,0.740866952036693,0.809372251665552,0.950290675170086,0.754121137128735,0.886814797674107,0.930415677649348,0.69733048702602,0.85459520710204,0.938448556320747,0.879974988444951,0.906581635524971,0.85809898915201,1,0.90011790282311,0.750196632574806,0.823649088087081,0.92918781936829,0.832217114227607,0.795102517276397,0.792643063871949,0.784861766345426,0.935455150896607,0.913016687920431,0.919099830074758,0.752487397016249,0.903694401518402
"TALI",0.810275577009235,0.898325750735072,0.71458105423261,0.794248048393774,0.701460138678698,0.674162917409312,0.74274461364734,0.881342512016797,0.763044223280323,0.640794420140163,0.888335552636863,0.780881452536014,0.873701164350042,0.687551876502486,0.797764844821817,0.842830343329541,0.717971673198687,0.874536309849616,0.719664259216796,0.920081639965778,0.849344845971024,0.735044928160436,0.705611277148819,0.811578938116201,0.948320384623369,0.951186721872139,0.922322334461996,0.814169220372103,0.905313722918902,0.793381987533534,0.702411303268274,0.915391336855676,0.711399974715101,0.794894695577633,0.71260180440413,0.774496773357691,0.634635641800095,0.820578631244392,0.900866610460259,0.774579500900666,0.745923850187578,0.712438663404601,0.663497889823721,0.935284295361261,0.918015377250993,0.861754464283033,0.626624804288004,0.780631127962368,0.760248350346847,0.934644785756067,0.877956927349221,0.73173164514835,0.817557221813587,0.697899171101624,0.950637844891758,0.754913913559759,0.772611089339228,0.833643871275591,0.807623713518364,0.927000959216942,0.784803942241513,0.801261521826373,0.828048728305994,0.853572543155396,0.891114259347253,0.892816917681962,0.862219910510227,0.818794436811469,0.828947866035888,0.871321794026524,0.729203401746837,0.805976662519904,0.722196856468497,0.838098305875848,0.93505621960852,0.711577395733274,0.863861905689646,0.847518839035672,0.659016472307891,0.824984221070231,0.94054019841853,0.823632478938875,0.93295957679385,0.880420325408306,0.90011790282311,1,0.744576060533416,0.866377290983124,0.830316724921353,0.831463944301289,0.758812180245752,0.8129261846616,0.758823306720429,0.864457412675016,0.960530580447017,0.962984691855054,0.710152905667055,0.822209655679777
"TIPT",0.933481674356002,0.852125229605203,0.946278386970679,0.944540435678561,0.88166132717824,0.812861706491942,0.931168846524615,0.792304277930877,0.803158334546192,0.77479383801626,0.844316726925439,0.850519536844906,0.820178461447545,0.819502830970022,0.805236222776072,0.874332206737299,0.906776089438486,0.876299944670374,0.889770457756733,0.827922210071513,0.833713596151528,0.842622758944349,0.902693625631966,0.919488066460052,0.740237521755041,0.746964612610189,0.745333400262116,0.766012214331283,0.814557292774415,0.907848936618143,0.918592955566673,0.780293657247896,0.833459409276943,0.779060107539668,0.841385809687946,0.937393941820324,0.784536054369045,0.874072351757709,0.791747339478089,0.92228524316791,0.957020593566805,0.956973163992729,0.80498930820027,0.770967151731063,0.732057759494631,0.735563960202049,0.750131858362485,0.869520957915024,0.858348933558467,0.798217936148034,0.853969944959003,0.963929554855386,0.849515450281722,0.811593471867425,0.803921788796589,0.826813330810895,0.955719988057902,0.726693782251985,0.91761581767812,0.705134302883161,0.802316976058063,0.913058356231775,0.756064520886034,0.823755429938245,0.814946481893337,0.794703067402456,0.887225719807839,0.815262618026076,0.8471702436834,0.761769207575521,0.882903240061789,0.836057546246357,0.931796261392553,0.902701197064865,0.743336044088485,0.861236520277986,0.863663684395506,0.791565472051829,0.802555832789872,0.866097865079113,0.763603590819703,0.846263782535018,0.815168193262291,0.868023403453098,0.750196632574806,0.744576060533416,1,0.818831329100317,0.740456431448396,0.891236291826398,0.899215938960098,0.930493977048691,0.925768258935096,0.701355482473607,0.772018881767856,0.745559618151509,0.859251382592024,0.794543156205131
"TISH",0.873195448519166,0.933668766590914,0.779787296499608,0.859631142423561,0.747156460731384,0.698106260064646,0.804956051074755,0.845471138426956,0.773564728697627,0.65684678305965,0.907750204037183,0.803366701618971,0.864444857948143,0.714209154967313,0.801933676946753,0.917324942581767,0.77340410797164,0.921643088747171,0.769375163345364,0.939580599781057,0.859674822330872,0.765583857691012,0.75919495229355,0.867807253889567,0.862613640055703,0.883409976433769,0.827933026640974,0.786884797498139,0.926786394582615,0.837784542351203,0.758107181652697,0.866935631609213,0.742488119118852,0.787361583208886,0.743599183341248,0.837878252150797,0.657128274441942,0.845762523512957,0.855747243055695,0.824749806858901,0.815011261907264,0.779051091186454,0.687350584609752,0.899501478582958,0.848443162630756,0.789375902439954,0.638920587390914,0.845759684296619,0.792003120084272,0.928028849328311,0.94201165718422,0.801380948980965,0.836271721904524,0.721903122866222,0.914544523611987,0.775132615214762,0.84686300347644,0.771762021340496,0.863061821009173,0.823310881603999,0.787227966379442,0.864030485198639,0.787769084076454,0.847685863126002,0.882851064783967,0.874559720082455,0.923094812501318,0.818487728778746,0.844790417805659,0.812919405920209,0.773281966121828,0.817084395928847,0.784458182519564,0.910892354482981,0.8348930313712,0.749040364815771,0.890083313924164,0.82427150509374,0.688951852189632,0.846135681597574,0.856838882876928,0.83980201717474,0.921947741628818,0.939708421366398,0.823649088087081,0.866377290983124,0.818831329100317,1,0.778569425810174,0.889707520897345,0.804533742695117,0.888203422906339,0.813180122009397,0.785532228613724,0.878958793683969,0.845067935891313,0.744287702796822,0.81073100454457
"VINI",0.796754140770394,0.841222446358203,0.714346639361899,0.79210152565032,0.743935001387015,0.73028076945329,0.770636864034522,0.932139953679284,0.865008527409326,0.677492499626314,0.862017946634917,0.860473518833031,0.910642138311712,0.749958315545978,0.90752230110592,0.763600410065947,0.752382367718771,0.832225580748282,0.764818209078044,0.833524314237808,0.885310886249875,0.818314017661048,0.735341656653415,0.813083010302452,0.813500975446136,0.803058553409132,0.905018848989409,0.957035556353031,0.788759232296669,0.821490176198818,0.728068194203812,0.875484872826424,0.777669121506533,0.919124916791794,0.778774101301232,0.788159262876524,0.673323461315087,0.867946594101086,0.92144384675727,0.801042229989338,0.759356757237352,0.71838470655291,0.710960523506294,0.793830640158582,0.776055142539987,0.95055372155924,0.669904449594097,0.751967386709121,0.833048237331718,0.815245612584337,0.786969420730371,0.742396907582785,0.884615561559854,0.774284737661539,0.857763336846465,0.849237066516967,0.764446096626315,0.968039673673225,0.819745258739608,0.776677589221576,0.902014178832578,0.796161799532989,0.962362389898703,0.92096970251083,0.885232651794648,0.89956710106647,0.823573718484336,0.907294714148649,0.89298461613246,0.965258718949456,0.767634403410135,0.892866045425289,0.740299701417802,0.779721649293808,0.884477987812626,0.768635533157159,0.868715616289589,0.94819929755592,0.710224359011076,0.84881050620951,0.879973460615837,0.894548135961714,0.854055051973929,0.818708459348979,0.92918781936829,0.830316724921353,0.740456431448396,0.778569425810174,1,0.811644599037974,0.806085199385513,0.768883455373177,0.789223530142772,0.878820509911623,0.847981322141983,0.850914482483122,0.769707270593118,0.933145178477707
"WASH",0.954738297642768,0.941830392009019,0.862908747063231,0.947135402968415,0.82755729513237,0.764939955401085,0.893742146789792,0.877670241007886,0.846743402864761,0.709273698454988,0.936137425175386,0.884655952939485,0.912004119903489,0.78903945717593,0.865213325488041,0.903342741850201,0.861561772022203,0.955231490916675,0.854397696868136,0.912663633067909,0.918824165997643,0.845800700102332,0.843475862092497,0.959112885540421,0.826845157001067,0.831526221309357,0.828320935788251,0.83597055595662,0.876426039720263,0.930874635274758,0.841811189013526,0.866114048599793,0.827762405718548,0.843169813713844,0.821860031183404,0.928211319653815,0.719742470865565,0.928115139373836,0.874692106660493,0.918505833238056,0.897923302547033,0.855671177315299,0.746727458787283,0.845301850789654,0.796045165222172,0.806643043308615,0.688156657143813,0.902031400881523,0.876967706121159,0.880569704296269,0.910213267484375,0.88287834292944,0.910571804341109,0.796543014025917,0.890472941770213,0.853708131495184,0.927090574266367,0.798498978432116,0.954707202875252,0.782063829873088,0.854059272810883,0.950504107289759,0.829211679047449,0.901064937300973,0.907182433186264,0.882421043375168,0.960865805420919,0.881713678654049,0.913930096975637,0.838225122326789,0.862731368513802,0.888645589137007,0.868187334325466,0.93044906637285,0.826101938008887,0.833422262837658,0.949121449048662,0.867652678584307,0.759653259672975,0.935828211876427,0.849069913750871,0.906576064008467,0.905793917181105,0.944704242798715,0.832217114227607,0.831463944301289,0.891236291826398,0.889707520897345,0.811644599037974,1,0.894465819227925,0.928646156648396,0.906747941704816,0.779346202182546,0.852719920251582,0.824785281192975,0.825419825560649,0.865486439787485
"WATO",0.914541663029347,0.859575114902458,0.878854823526367,0.929896579425816,0.928963455418053,0.866067212647946,0.960711738688472,0.846137830002889,0.898440804092865,0.787193169101248,0.868851742843992,0.949356480486198,0.875241172133318,0.895756008446466,0.890881097003574,0.83005686975679,0.945983236989492,0.879147310399404,0.953007385342326,0.830217506455231,0.88712476425456,0.941934332353757,0.927048817995245,0.925285907114825,0.752245237190696,0.752590991282947,0.783091311504343,0.844376814394985,0.797236445852139,0.963025996521788,0.91348433621545,0.809924806929812,0.927339810607805,0.866954281542386,0.929646212249772,0.945086868108361,0.806231575460228,0.944964599103169,0.835950587085919,0.971418628781327,0.937666548500672,0.901885838422904,0.838605998751136,0.767557808448494,0.732743195403171,0.789639188064373,0.763742741658803,0.835660109623815,0.960666862481392,0.796696734346125,0.829244547051069,0.921948663201728,0.928051644593793,0.90116240776406,0.817243326209705,0.925018387972486,0.916619904331686,0.790245845872353,0.943652410715915,0.713544592457176,0.89472433862511,0.913532082673323,0.827441691531224,0.890160770248491,0.852266734618317,0.834462758710148,0.883531294037054,0.894370746072866,0.920563312790982,0.818201725936167,0.959767945211944,0.923455849160673,0.927501649694319,0.859793953454444,0.775137675353208,0.944123721954178,0.899479457994754,0.862079492297522,0.853050227544475,0.916272921615953,0.793808884292518,0.924988131547631,0.829739937003119,0.859644632182026,0.795102517276397,0.758812180245752,0.899215938960098,0.804533742695117,0.806085199385513,0.894465819227925,1,0.874118926999033,0.974117837512206,0.740085900806332,0.787705307934209,0.766400227680764,0.936975497349721,0.872052328408572
"WAUR",0.948541876493234,0.916655661102979,0.889998170439139,0.942732522960763,0.826443587659013,0.762365500041576,0.889853506031259,0.830307706735666,0.806775186934007,0.721166263620577,0.899239500077802,0.84598254230135,0.857798720474223,0.77466961555758,0.819515845023038,0.943359957542542,0.860692793472059,0.932097226261992,0.84449441675421,0.89674943132863,0.870806349273444,0.817784490258228,0.847411062048945,0.935216765860677,0.809316944872039,0.819182455434674,0.793386174348036,0.788473353982702,0.891584096935183,0.903401411558579,0.857617530635339,0.833361884595876,0.805669705520213,0.796434539091237,0.803429008172176,0.921117157378138,0.729876594273362,0.885855959872409,0.83535614558533,0.902097875444463,0.909872729344853,0.890051951679528,0.751053381543554,0.84134623831119,0.796755240811311,0.768038935998577,0.697491535374246,0.917560607295333,0.843120409587218,0.874224394645368,0.930407308632404,0.907898458296039,0.862737680796793,0.777066545705574,0.866818232236152,0.81635305383374,0.942040692544656,0.754340182661855,0.925887641311495,0.768401128717694,0.809319856032683,0.93325501023898,0.78275604823065,0.854261541609303,0.864654709272147,0.83805695798957,0.946242425672754,0.833782598755145,0.869217705536415,0.796522478831053,0.850679189574205,0.845211371700323,0.884152588625018,0.9705288624859,0.793626589071289,0.821503869374437,0.904876416881146,0.819213502125937,0.757603903375469,0.889742520552696,0.820802645617592,0.862636129066135,0.879139136766855,0.936011242001715,0.792643063871949,0.8129261846616,0.930493977048691,0.888203422906339,0.768883455373177,0.928646156648396,0.874118926999033,1,0.896394036651841,0.746713667891241,0.836533601065762,0.80444096565269,0.812320869518218,0.816460675448387
"WEAT",0.931941819497951,0.865887268413993,0.906326031599388,0.949453142657562,0.932775368846111,0.85810452283728,0.979951982436829,0.834525535975388,0.878397543205845,0.789346866031667,0.86934295588557,0.930137998979687,0.866376206225788,0.881479295402495,0.871552758996318,0.845386068387191,0.959716582389191,0.886393429327624,0.952311614612886,0.835095381734111,0.881846717929983,0.919294972642841,0.940248040697278,0.938049512427687,0.753020915432801,0.756700521168075,0.775407662408141,0.825690025706191,0.807095011696124,0.962580434928364,0.933587778085844,0.804576152097933,0.904362974069255,0.844276468268924,0.913905073184361,0.962635928379144,0.805300771842512,0.934341601900652,0.826117338435447,0.982407097791597,0.962090621744747,0.928264849567573,0.837382694092732,0.775256992059622,0.736334052486881,0.777198330721527,0.765503594691107,0.85086667751643,0.940153509030214,0.801922576455777,0.843278166116673,0.950885423993205,0.912914460139818,0.881215289925959,0.818719016250162,0.902543145486395,0.939781593440806,0.773057742281022,0.953466267482158,0.718255350316776,0.872748749301231,0.925994579966284,0.808717615519058,0.878827419382307,0.84816395285079,0.828187128861027,0.893106743737414,0.878174560348111,0.906993102850762,0.804416145177086,0.957117491540901,0.903067007090205,0.950678329563972,0.879925803716494,0.769006604749127,0.930070377488237,0.899752567329882,0.846357137046491,0.851261129229868,0.912420453009737,0.789028863163993,0.908580123371788,0.831767662339936,0.870558942541293,0.784861766345426,0.758823306720429,0.925768258935096,0.813180122009397,0.789223530142772,0.906747941704816,0.974117837512206,0.896394036651841,1,0.730839419213009,0.786297349372196,0.763918707173906,0.922810746399098,0.855358840209926
"WEST",0.761455294222903,0.833732641854535,0.665216817066713,0.751773347431113,0.682407379811517,0.665419097897062,0.71155958639539,0.891139010892054,0.77083939499177,0.623562051560644,0.84601178602596,0.783654136130569,0.865447132415897,0.682764682889691,0.816958740857414,0.756680848052512,0.693577928026945,0.814719699635833,0.701078942737669,0.836572196402934,0.831354489726436,0.738337811289923,0.691889712126941,0.767899835051874,0.830215659493071,0.82877440652177,0.933180996866937,0.851834501106382,0.793476767964679,0.764685202393569,0.667942336534828,0.873557752654058,0.697593596772627,0.822022725283278,0.706971044204432,0.739720170317036,0.6159508004007,0.80511538148051,0.903533679695309,0.747656904241476,0.717291351476385,0.673219704235493,0.649580715839677,0.817809341723365,0.79487809110843,0.920922324038975,0.607461829905134,0.713667726954556,0.754423823563628,0.82450726968694,0.78189493840038,0.693945728855509,0.817197217347235,0.694625771000163,0.871314786643729,0.757137856955396,0.721195278250171,0.888129078946925,0.768180122734867,0.798715962465779,0.806373140340157,0.757963853919743,0.869033939040586,0.85542041069295,0.861177117177613,0.877081037957786,0.799046777660088,0.839861527861837,0.823357164756124,0.911898736816823,0.710079041520961,0.812923346708554,0.684331019469962,0.764935007094206,0.910400632443508,0.69843847207896,0.832940560018402,0.874590270276153,0.648730070205906,0.798639372936241,0.887956370411506,0.820234454274644,0.860077731948933,0.808483699020639,0.935455150896607,0.864457412675016,0.701355482473607,0.785532228613724,0.878820509911623,0.779346202182546,0.740085900806332,0.746713667891241,0.730839419213009,1,0.871313933690047,0.883953401197174,0.701962006073472,0.845951951779572
"WILB",0.834308521190751,0.920392489923461,0.742289570262663,0.819144902227693,0.729255449442347,0.701644595073982,0.771911035035199,0.901045197114668,0.787545428916779,0.666039175767675,0.912876433294172,0.807798000701485,0.896126042043711,0.713504862784292,0.821492899587291,0.86061539863825,0.746306139948863,0.898060999838241,0.74630549050915,0.935591189415131,0.875164525230702,0.763071772363929,0.735483647266048,0.838637310731382,0.941498668433458,0.929774941738913,0.932096965057804,0.833519838774318,0.908599913464738,0.822158796633685,0.731325974975292,0.93828413102417,0.741151901617163,0.815435785986159,0.738477187099326,0.801464941863284,0.659601584401569,0.846925742590175,0.919057049295508,0.802092061068134,0.773297222974172,0.740277772422236,0.690044203655283,0.922939113098801,0.897379183879774,0.8779674262989,0.650831082131823,0.802170061991351,0.788302919674012,0.936470842727797,0.890901335152119,0.75958268549106,0.842439355525454,0.72478300506987,0.968807744866095,0.780982508516287,0.796609603067575,0.846605187256583,0.833436145497034,0.899631391967724,0.808554753650623,0.827090279796972,0.843565220812275,0.878740217735341,0.912801003411478,0.913898041655557,0.886425838518444,0.839969887334762,0.855759666142229,0.886436000331029,0.756058621176261,0.832351881837816,0.751027557411268,0.854272380877128,0.940440710321596,0.7413023609971,0.889902613653248,0.866034692303057,0.693805543838196,0.851016438558702,0.955859863238652,0.849481336566129,0.952512885379855,0.900877179035535,0.913016687920431,0.960530580447017,0.772018881767856,0.878958793683969,0.847981322141983,0.852719920251582,0.787705307934209,0.836533601065762,0.786297349372196,0.871313933690047,1,0.957394933332384,0.738067639545693,0.842550251808429
